MeasureItem	Month	Year	Category	Area	MeasureItemID	Representativity	ProvidedValue	ProvidedValueCode
Monthly Domestic Values	8	2025	Fossil Coal-derived gas	ES	B03	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Fossil Coal-derived gas	ES	B03	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Fossil Coal-derived gas	ES	B03	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Fossil Coal-derived gas	ES	B03	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Fossil Coal-derived gas	ES	B03	100	0.00000000000000000000	
Monthly Domestic Values	1	2025	Fossil Gas	ES	B04	100	3989.7940000000000000	
Monthly Domestic Values	2	2025	Fossil Gas	ES	B04	100	3785.9300000000000000	
Monthly Domestic Values	3	2025	Fossil Gas	ES	B04	100	2992.7760000000000000	
Monthly Domestic Values	4	2025	Fossil Gas	ES	B04	100	2946.5730000000000000	
Monthly Domestic Values	5	2025	Fossil Gas	ES	B04	100	3594.4470000000000000	
Monthly Domestic Values	6	2025	Fossil Gas	ES	B04	100	5182.4220000000000000	
Monthly Domestic Values	7	2025	Fossil Gas	ES	B04	100	4715.2860000000000000	
Monthly Domestic Values	8	2025	Fossil Gas	ES	B04	100	4656.8990000000000000	
Monthly Domestic Values	9	2025	Fossil Gas	ES	B04	100	4230.4010000000000000	
Monthly Domestic Values	10	2025	Fossil Gas	ES	B04	100	5766.4330000000000000	
Monthly Domestic Values	11	2025	Fossil Gas	ES	B04	100	4696.5860000000000000	
Monthly Domestic Values	12	2025	Fossil Gas	ES	B04	100	5572.8080000000000000	
Monthly Domestic Values	1	2025	Fossil Hard coal	ES	B05	100	297.3590000000000000	
Monthly Domestic Values	2	2025	Fossil Hard coal	ES	B05	100	278.10200000000000000000	
Monthly Domestic Values	3	2025	Fossil Hard coal	ES	B05	100	191.0270000000000000	
Monthly Domestic Values	4	2025	Fossil Hard coal	ES	B05	100	168.75000000000000000000	
Monthly Domestic Values	5	2025	Fossil Hard coal	ES	B05	100	143.3950000000000000	
Monthly Domestic Values	6	2025	Fossil Hard coal	ES	B05	100	142.01700000000000000000	
Monthly Domestic Values	7	2025	Fossil Hard coal	ES	B05	100	10.47300000000000000000	
Monthly Domestic Values	8	2025	Fossil Hard coal	ES	B05	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Fossil Hard coal	ES	B05	100	7.12600000000000000000	
Monthly Domestic Values	10	2025	Fossil Hard coal	ES	B05	100	20.65100000000000000000	
Monthly Domestic Values	11	2025	Fossil Hard coal	ES	B05	100	5.27000000000000000000	
Monthly Domestic Values	12	2025	Fossil Hard coal	ES	B05	100	46.48000000000000000000	
Monthly Domestic Values	1	2025	Fossil Oil	ES	B06	100	12.6690000000000000	
Monthly Domestic Values	2	2025	Fossil Oil	ES	B06	100	13.3640000000000000	
Monthly Domestic Values	3	2025	Fossil Oil	ES	B06	100	11.06900000000000000000	
Monthly Domestic Values	4	2025	Fossil Oil	ES	B06	100	11.1090000000000000	
Monthly Domestic Values	5	2025	Fossil Oil	ES	B06	100	19.8420000000000000	
Monthly Domestic Values	6	2025	Fossil Oil	ES	B06	100	38.1390000000000000	
Monthly Domestic Values	7	2025	Fossil Oil	ES	B06	100	30.9190000000000000	
Monthly Domestic Values	8	2025	Fossil Oil	ES	B06	100	21.7860000000000000	
Monthly Domestic Values	9	2025	Fossil Oil	ES	B06	100	22.0260000000000000	
Monthly Domestic Values	10	2025	Fossil Oil	ES	B06	100	23.4390000000000000	
Monthly Domestic Values	11	2025	Fossil Oil	ES	B06	100	16.62600000000000000000	
Monthly Domestic Values	12	2025	Fossil Oil	ES	B06	100	21.7070000000000000	
Monthly Domestic Values	1	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	3	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	4	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	5	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	6	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	7	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	8	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Fossil Oil shale	ES	B07	100	0.00000000000000000000	
Monthly Domestic Values	1	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	3	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	4	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	5	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	6	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	7	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	8	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Fossil Peat	ES	B08	100	0.00000000000000000000	
Monthly Domestic Values	1	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	3	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	4	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	5	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	6	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	7	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	8	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Geothermal	ES	B09	100	0.00000000000000000000	
Monthly Domestic Values	1	2025	Hydro Pumped Storage	ES	B10	100	680.95100000000000000000	
Monthly Domestic Values	2	2025	Hydro Pumped Storage	ES	B10	100	815.73500000000000000000	
Monthly Domestic Values	3	2025	Hydro Pumped Storage	ES	B10	100	695.17000000000000000000	
Monthly Domestic Values	4	2025	Hydro Pumped Storage	ES	B10	100	696.10900000000000000000	
Monthly Domestic Values	5	2025	Hydro Pumped Storage	ES	B10	100	826.04600000000000000000	
Monthly Domestic Values	6	2025	Hydro Pumped Storage	ES	B10	100	658.32400000000000000000	
Monthly Domestic Values	7	2025	Hydro Pumped Storage	ES	B10	100	802.64300000000000000000	
Monthly Domestic Values	8	2025	Hydro Pumped Storage	ES	B10	100	855.09500000000000000000	
Monthly Domestic Values	9	2025	Hydro Pumped Storage	ES	B10	100	731.78500000000000000000	
Monthly Domestic Values	10	2025	Hydro Pumped Storage	ES	B10	100	789.59300000000000000000	
Monthly Domestic Values	11	2025	Hydro Pumped Storage	ES	B10	100	686.60200000000000000000	
Monthly Domestic Values	12	2025	Hydro Pumped Storage	ES	B10	100	865.47400000000000000000	
Monthly Domestic Values	1	2025	Hydro Run-of-river and poundage	ES	B11	100	883.7950000000000000	
Monthly Domestic Values	2	2025	Hydro Run-of-river and poundage	ES	B11	100	880.2700000000000000	
Monthly Domestic Values	3	2025	Hydro Run-of-river and poundage	ES	B11	100	948.7430000000000000	
Monthly Domestic Values	4	2025	Hydro Run-of-river and poundage	ES	B11	100	1004.1700000000000000	
Monthly Domestic Values	5	2025	Hydro Run-of-river and poundage	ES	B11	100	1019.4270000000000000	
Monthly Domestic Values	6	2025	Hydro Run-of-river and poundage	ES	B11	100	721.2970000000000000	
Monthly Domestic Values	7	2025	Hydro Run-of-river and poundage	ES	B11	100	501.2200000000000000	
Monthly Domestic Values	8	2025	Hydro Run-of-river and poundage	ES	B11	100	385.3770000000000000	
Monthly Domestic Values	9	2025	Hydro Run-of-river and poundage	ES	B11	100	330.4790000000000000	
Monthly Domestic Values	10	2025	Hydro Run-of-river and poundage	ES	B11	100	276.6520000000000000	
Monthly Domestic Values	11	2025	Hydro Run-of-river and poundage	ES	B11	100	595.2030000000000000	
Monthly Domestic Values	12	2025	Hydro Run-of-river and poundage	ES	B11	100	833.1660000000000000	
Monthly Domestic Values	1	2025	Hydro Water Reservoir	ES	B12	100	1973.1450000000000000	
Monthly Domestic Values	2	2025	Hydro Water Reservoir	ES	B12	100	2814.6530000000000000	
Monthly Domestic Values	3	2025	Hydro Water Reservoir	ES	B12	100	2945.3650000000000000	
Monthly Domestic Values	4	2025	Hydro Water Reservoir	ES	B12	100	2796.8530000000000000	
Monthly Domestic Values	5	2025	Hydro Water Reservoir	ES	B12	100	2325.2160000000000000	
Monthly Domestic Values	6	2025	Hydro Water Reservoir	ES	B12	100	1456.9620000000000000	
Monthly Domestic Values	7	2025	Hydro Water Reservoir	ES	B12	100	1096.8820000000000000	
Monthly Domestic Values	8	2025	Hydro Water Reservoir	ES	B12	100	1075.8360000000000000	
Monthly Domestic Values	9	2025	Hydro Water Reservoir	ES	B12	100	1051.4830000000000000	
Monthly Domestic Values	10	2025	Hydro Water Reservoir	ES	B12	100	1171.5240000000000000	
Monthly Domestic Values	11	2025	Hydro Water Reservoir	ES	B12	100	1222.6840000000000000	
Monthly Domestic Values	12	2025	Hydro Water Reservoir	ES	B12	100	1933.5890000000000000	
Monthly Domestic Values	1	2025	Import	ES	99	100	812.243620	
Monthly Domestic Values	2	2025	Import	ES	99	100	520.810890	
Monthly Domestic Values	3	2025	Import	ES	99	100	469.199460	
Monthly Domestic Values	4	2025	Import	ES	99	100	627.414625	
Monthly Domestic Values	5	2025	Import	ES	99	100	641.386985	
Monthly Domestic Values	6	2025	Import	ES	99	100	738.613740	
Monthly Domestic Values	7	2025	Import	ES	99	100	649.490388	
Monthly Domestic Values	8	2025	Import	ES	99	100	322.645333	
Monthly Domestic Values	9	2025	Import	ES	99	100	287.024830	
Monthly Domestic Values	10	2025	Import	ES	99	100	780.413500	
Monthly Domestic Values	11	2025	Import	ES	99	100	667.812370	
Monthly Domestic Values	12	2025	Import	ES	99	100	1197.485400	
Monthly Domestic Values	1	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	3	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	4	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	5	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	6	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	7	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	8	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Marine	ES	B13	100	0.00000000000000000000	
Monthly Domestic Values	1	2025	Nuclear	ES	B14	100	5223.7730000000000000	
Monthly Domestic Values	2	2025	Nuclear	ES	B14	100	4735.2020000000000000	
Monthly Domestic Values	3	2025	Nuclear	ES	B14	100	4880.8850000000000000	
Monthly Domestic Values	4	2025	Nuclear	ES	B14	100	2940.67100000000000000000	
Monthly Domestic Values	5	2025	Nuclear	ES	B14	100	3070.1130000000000000	
Monthly Domestic Values	6	2025	Nuclear	ES	B14	100	4133.8270000000000000	
Monthly Domestic Values	7	2025	Nuclear	ES	B14	100	5088.6700000000000000	
Monthly Domestic Values	8	2025	Nuclear	ES	B14	100	5108.1260000000000000	
Monthly Domestic Values	9	2025	Nuclear	ES	B14	100	4539.8850000000000000	
Monthly Domestic Values	10	2025	Nuclear	ES	B14	100	3687.3730000000000000	
Monthly Domestic Values	11	2025	Nuclear	ES	B14	100	3682.2180000000000000	
Monthly Domestic Values	12	2025	Nuclear	ES	B14	100	4820.1090000000000000	
Monthly Domestic Values	1	2025	Other	ES	B20	100	5.63300000000000000000	
Monthly Domestic Values	2	2025	Other	ES	B20	100	3.85700000000000000000	
Monthly Domestic Values	3	2025	Other	ES	B20	100	5.13600000000000000000	
Monthly Domestic Values	4	2025	Other	ES	B20	100	3.88200000000000000000	
Monthly Domestic Values	5	2025	Other	ES	B20	100	4.69600000000000000000	
Monthly Domestic Values	6	2025	Other	ES	B20	100	7.08600000000000000000	
Monthly Domestic Values	7	2025	Other	ES	B20	100	6.28200000000000000000	
Monthly Domestic Values	8	2025	Other	ES	B20	100	6.25700000000000000000	
Monthly Domestic Values	9	2025	Other	ES	B20	100	6.12100000000000000000	
Monthly Domestic Values	10	2025	Other	ES	B20	100	5.51200000000000000000	
Monthly Domestic Values	11	2025	Other	ES	B20	100	3.01600000000000000000	
Monthly Domestic Values	12	2025	Other	ES	B20	100	3.93000000000000000000	
Monthly Domestic Values	1	2025	Other renewable	ES	B15	100	53.1620000000000000	
Monthly Domestic Values	2	2025	Other renewable	ES	B15	100	53.0940000000000000	
Monthly Domestic Values	3	2025	Other renewable	ES	B15	100	52.4010000000000000	
Monthly Domestic Values	4	2025	Other renewable	ES	B15	100	52.5290000000000000	
Monthly Domestic Values	5	2025	Other renewable	ES	B15	100	49.7560000000000000	
Monthly Domestic Values	6	2025	Other renewable	ES	B15	100	48.2000000000000000	
Monthly Domestic Values	7	2025	Other renewable	ES	B15	100	46.3160000000000000	
Monthly Domestic Values	8	2025	Other renewable	ES	B15	100	45.4840000000000000	
Monthly Domestic Values	9	2025	Other renewable	ES	B15	100	47.2280000000000000	
Monthly Domestic Values	10	2025	Other renewable	ES	B15	100	53.1400000000000000	
Monthly Domestic Values	11	2025	Other renewable	ES	B15	100	52.4460000000000000	
Monthly Domestic Values	12	2025	Other renewable	ES	B15	100	51.2880000000000000	
Monthly Domestic Values	1	2025	Solar	ES	B16	100	2287.92000000000000000000	
Monthly Domestic Values	2	2025	Solar	ES	B16	100	3239.57200000000000000000	
Monthly Domestic Values	3	2025	Solar	ES	B16	100	3124.84500000000000000000	
Monthly Domestic Values	4	2025	Solar	ES	B16	100	4251.21800000000000000000	
Monthly Domestic Values	5	2025	Solar	ES	B16	100	5225.59500000000000000000	
Monthly Domestic Values	6	2025	Solar	ES	B16	100	6351.6320000000000000	
Monthly Domestic Values	7	2025	Solar	ES	B16	100	6816.1690000000000000	
Monthly Domestic Values	8	2025	Solar	ES	B16	100	6227.18300000000000000000	
Monthly Domestic Values	9	2025	Solar	ES	B16	100	5348.62200000000000000000	
Monthly Domestic Values	10	2025	Solar	ES	B16	100	4231.1720000000000000	
Monthly Domestic Values	11	2025	Solar	ES	B16	100	3182.81600000000000000000	
Monthly Domestic Values	12	2025	Solar	ES	B16	100	2237.4820000000000000	
Monthly Domestic Values	1	2025	Waste	ES	B17	100	137.4520000000000000	
Monthly Domestic Values	2	2025	Waste	ES	B17	100	121.9740000000000000	
Monthly Domestic Values	3	2025	Waste	ES	B17	100	120.6580000000000000	
Monthly Domestic Values	4	2025	Waste	ES	B17	100	114.1420000000000000	
Monthly Domestic Values	5	2025	Waste	ES	B17	100	92.1850000000000000	
Monthly Domestic Values	6	2025	Waste	ES	B17	100	134.4240000000000000	
Monthly Domestic Values	7	2025	Waste	ES	B17	100	145.8850000000000000	
Monthly Domestic Values	8	2025	Waste	ES	B17	100	144.9640000000000000	
Monthly Domestic Values	9	2025	Waste	ES	B17	100	153.3980000000000000	
Monthly Domestic Values	10	2025	Waste	ES	B17	100	159.7530000000000000	
Monthly Domestic Values	11	2025	Waste	ES	B17	100	156.6420000000000000	
Monthly Domestic Values	12	2025	Waste	ES	B17	100	166.1970000000000000	
Monthly Domestic Values	1	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	2	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	3	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	4	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	5	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	6	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	7	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	8	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	9	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	10	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	11	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	12	2025	Wind Offshore	ES	B18	100	0.00000000000000000000	
Monthly Domestic Values	1	2025	Wind Onshore	ES	B19	100	7427.1270000000000000	
Monthly Domestic Values	2	2025	Wind Onshore	ES	B19	100	3621.0200000000000000	
Monthly Domestic Values	3	2025	Wind Onshore	ES	B19	100	6547.8820000000000000	
Monthly Domestic Values	4	2025	Wind Onshore	ES	B19	100	4194.4170000000000000	
Monthly Domestic Values	5	2025	Wind Onshore	ES	B19	100	3243.7250000000000000	
Monthly Domestic Values	6	2025	Wind Onshore	ES	B19	100	2985.5100000000000000	
Monthly Domestic Values	7	2025	Wind Onshore	ES	B19	100	4274.0450000000000000	
Monthly Domestic Values	8	2025	Wind Onshore	ES	B19	100	3472.5000000000000000	
Monthly Domestic Values	9	2025	Wind Onshore	ES	B19	100	3743.8250000000000000	
Monthly Domestic Values	10	2025	Wind Onshore	ES	B19	100	4252.9660000000000000	
Monthly Domestic Values	11	2025	Wind Onshore	ES	B19	100	6735.3800000000000000	
Monthly Domestic Values	12	2025	Wind Onshore	ES	B19	100	5074.5600000000000000	
Monthly Domestic Values	1	2025	Biomass	FI	B01	100	946.9192475000000000	
Monthly Domestic Values	2	2025	Biomass	FI	B01	100	850.4939850000000000	
Monthly Domestic Values	3	2025	Biomass	FI	B01	100	887.2042375000000000	
Monthly Domestic Values	4	2025	Biomass	FI	B01	100	800.5291100000000000	
Monthly Domestic Values	5	2025	Biomass	FI	B01	100	663.3611325000000000	
Monthly Domestic Values	6	2025	Biomass	FI	B01	100	510.6934525000000000	
Monthly Domestic Values	7	2025	Biomass	FI	B01	100	599.1210400000000000	
Monthly Domestic Values	8	2025	Biomass	FI	B01	100	630.1026800000000000	
Monthly Domestic Values	9	2025	Biomass	FI	B01	100	512.5774175000000000	
Monthly Domestic Values	10	2025	Biomass	FI	B01	100	563.8098275000000000	
Monthly Domestic Values	11	2025	Biomass	FI	B01	100	744.0768725000000000	
Monthly Domestic Values	12	2025	Biomass	FI	B01	100	764.4963150000000000	
Monthly Domestic Values	12	2025	Consumption of Energy storage	FI	(B25)	100	0.01702762500000000000	
Monthly Domestic Values	12	2025	Energy storage	FI	B25	100	0.04417625000000000000	
Monthly Domestic Values	1	2025	Export	FI	67	100	373.185363	
Monthly Domestic Values	2	2025	Export	FI	67	100	269.273698	
Monthly Domestic Values	3	2025	Export	FI	67	100	228.695971	
Monthly Domestic Values	4	2025	Export	FI	67	100	167.649428	
Monthly Domestic Values	5	2025	Export	FI	67	100	294.701989	
Monthly Domestic Values	6	2025	Export	FI	67	100	274.505425	
Monthly Domestic Values	7	2025	Export	FI	67	100	614.505558	
Monthly Domestic Values	8	2025	Export	FI	67	100	493.536159	
Monthly Domestic Values	9	2025	Export	FI	67	100	492.363323	
Monthly Domestic Values	10	2025	Export	FI	67	100	739.408578	
Monthly Domestic Values	11	2025	Export	FI	67	100	744.011113	
Monthly Domestic Values	12	2025	Export	FI	67	100	779.912712	
Monthly Domestic Values	1	2025	Fossil Gas	FI	B04	100	136.7880200000000000	
Monthly Domestic Values	2	2025	Fossil Gas	FI	B04	100	115.0364625000000000	
Monthly Domestic Values	3	2025	Fossil Gas	FI	B04	100	124.6587100000000000	
Monthly Domestic Values	4	2025	Fossil Gas	FI	B04	100	85.1404175000000000	
Monthly Domestic Values	5	2025	Fossil Gas	FI	B04	100	29.1281650000000000	
